frame,timestamp,qw,qx,qy,qz,tx,ty,tz,confidence
123,4.1,0.53345874,0.79111931,-0.29280172,0.06179934,-0.002885,-0.099191,1.004679,0.8
124,4.133333,0.53067073,0.79162301,-0.29696323,0.05945101,-0.002068,-0.099122,1.004957,0.8
125,4.166667,0.52851447,0.79219781,-0.29983926,0.05649336,-0.001829,-0.099167,1.00538,0.8
126,4.2,0.52643485,0.79312504,-0.30162735,0.05329123,-0.00169,-0.099247,1.005643,0.8
127,4.233333,0.52381119,0.79431756,-0.30332861,0.05170315,-0.0016,-0.099295,1.005824,0.8
128,4.266667,0.52102145,0.79558626,-0.30492691,0.05097772,-0.001542,-0.099335,1.006052,0.8
129,4.3,0.51898761,0.79644459,-0.30629687,0.05010084,-0.001316,-0.099375,1.006411,0.8
130,4.333333,0.51758134,0.7969498,-0.30751055,0.04917152,-0.00116,-0.099416,1.006828,0.8
131,4.366667,0.51543627,0.79799331,-0.30848798,0.04865484,-0.00124,-0.099456,1.00703,0.8
132,4.4,0.51253527,0.79954827,-0.30929852,0.04862704,-0.001299,-0.099506,1.007347,0.8
133,4.433333,0.50979956,0.80106759,-0.30991211,0.04847276,-0.001345,-0.099572,1.007755,0.8
134,4.466667,0.50712177,0.80252272,-0.31051647,0.04862427,-0.00137,-0.099584,1.007888,0.8
135,4.5,0.5045077,0.80391153,-0.3111227,0.04899891,-0.001383,-0.099582,1.007988,0.8
136,4.533333,0.50252437,0.80496851,-0.31161201,0.0489173,-0.001402,-0.099625,1.008245,0.8
137,4.566667,0.50054829,0.80604077,-0.31202981,0.04885775,-0.00142,-0.099672,1.008481,0.8
138,4.6,0.49814448,0.80740348,-0.31232989,0.04900757,-0.001437,-0.099722,1.008701,0.8
139,4.633333,0.49583868,0.80872703,-0.31254841,0.04917395,-0.001451,-0.09977,1.00894,0.8
140,4.666667,0.49412671,0.80972015,-0.3127039,0.04907487,-0.001454,-0.099798,1.009228,0.8
141,4.7,0.49238021,0.81070824,-0.31288424,0.04916639,-0.001443,-0.099795,1.00953,0.8
142,4.733333,0.49002051,0.81196561,-0.31319883,0.04998246,-0.001429,-0.099766,1.009737,0.8
143,4.766667,0.48828234,0.81287328,-0.31348096,0.05046861,-0.001418,-0.099758,1.010071,0.8
144,4.8,0.48656893,0.81383876,-0.31360654,0.0506763,-0.001423,-0.099803,1.010451,0.8
145,4.833333,0.48430685,0.81513069,-0.31367045,0.05118285,-0.00144,-0.099867,1.010716,0.8
146,4.866667,0.48242348,0.81620895,-0.31371189,0.05153039,-0.00146,-0.099931,1.010908,0.8
147,4.9,0.48066849,0.81718705,-0.31379181,0.05194063,-0.001479,-0.099971,1.010905,0.8
148,4.933333,0.47885182,0.8181707,-0.31391323,0.05249879,-0.001491,-0.09999,1.010827,0.8
149,4.966667,0.4772375,0.81902673,-0.31405467,0.05300239,-0.001498,-0.100004,1.010858,0.8
150,5.0,0.47612744,0.81958913,-0.31421842,0.05332077,-0.001488,-0.099996,1.011061,0.8
151,5.033333,0.47475898,0.82029436,-0.31436508,0.05381135,-0.001479,-0.099985,1.011247,0.8
152,5.066667,0.47293282,0.82126723,-0.31446009,0.05449336,-0.001488,-0.099996,1.01116,0.8
153,5.1,0.47186145,0.82188705,-0.3144452,0.05452215,-0.001498,-0.100024,1.011114,0.8
154,5.133333,0.47093364,0.8224156,-0.31444868,0.05455377,-0.001505,-0.100044,1.011152,0.8
155,5.166667,0.46994604,0.82292922,-0.31453144,0.05484692,-0.001508,-0.100046,1.011129,0.8
156,5.2,0.46892116,0.82348395,-0.31456929,0.05507524,-0.001516,-0.100083,1.011389,0.8
157,5.233333,0.46755743,0.82424522,-0.31455136,0.05538324,-0.001533,-0.100152,1.01176,0.8
158,5.266667,0.46620794,0.82499164,-0.31453635,0.05573001,-0.001548,-0.100189,1.011819,0.8
159,5.3,0.4649504,0.82569519,-0.31450282,0.056005,-0.001557,-0.100223,1.011954,0.8
160,5.333333,0.4637093,0.82639188,-0.31445881,0.05626555,-0.001564,-0.100262,1.012213,0.8
161,5.366667,0.46246715,0.82706522,-0.31444914,0.05664803,-0.001571,-0.100287,1.012354,0.8
162,5.4,0.46131277,0.82768563,-0.31444401,0.05702617,-0.001571,-0.100292,1.012411,0.8
163,5.433333,0.46050716,0.82816784,-0.31435634,0.05701989,-0.001568,-0.100299,1.012509,0.8
164,5.466667,0.45986555,0.82857117,-0.31425352,0.05690526,-0.001567,-0.100323,1.012749,0.8
165,5.5,0.45881169,0.82913996,-0.31422961,0.05725832,-0.00157,-0.100335,1.012852,0.8
166,5.533333,0.45751428,0.82981121,-0.31423944,0.05785854,-0.001573,-0.100335,1.012831,0.8
167,5.566667,0.45624596,0.83046792,-0.3142432,0.05842827,-0.001575,-0.100332,1.012796,0.8
168,5.6,0.45532035,0.83099772,-0.31415867,0.05857045,-0.001575,-0.100344,1.012878,0.8
169,5.633333,0.45440877,0.83154888,-0.31402005,0.05857077,-0.00158,-0.100381,1.013101,0.8
170,5.666667,0.4531911,0.83223109,-0.31392175,0.05884186,-0.001596,-0.100431,1.013284,0.8
171,5.7,0.4523382,0.83270984,-0.31385628,0.05898063,-0.0016,-0.10045,1.01339,0.8
172,5.733333,0.45151141,0.83315459,-0.31382547,0.05919848,-0.0016,-0.100445,1.013354,0.8
173,5.766667,0.45018481,0.83383068,-0.31382631,0.05977522,-0.001601,-0.100441,1.013359,0.8
174,5.8,0.44886633,0.83450844,-0.31381383,0.06029559,-0.001605,-0.100447,1.013365,0.8
175,5.833333,0.44807678,0.83492858,-0.31378742,0.06048901,-0.001611,-0.100461,1.013403,0.8
176,5.866667,0.44737752,0.83530255,-0.31375615,0.06066365,-0.001612,-0.100463,1.013436,0.8
177,5.9,0.4462889,0.83586096,-0.31373276,0.06110999,-0.00162,-0.100456,1.0132,0.8
178,5.933333,0.44507917,0.83645833,-0.31374115,0.06171285,-0.001624,-0.100433,1.012934,0.8
179,5.966667,0.44379817,0.83708194,-0.31376031,0.06238174,-0.001622,-0.100401,1.012705,0.8
180,6.0,0.44270681,0.83764196,-0.31372268,0.06280692,-0.001619,-0.100389,1.012578,0.8
181,6.033333,0.44177273,0.83813847,-0.31365256,0.06310968,-0.001621,-0.100385,1.012406,0.8
182,6.066667,0.44068223,0.83869847,-0.31359292,0.0635887,-0.001627,-0.100365,1.012015,0.8
183,6.1,0.43959362,0.83924572,-0.31354702,0.06412746,-0.001628,-0.100331,1.011628,0.8
184,6.133333,0.43855901,0.83976746,-0.31349739,0.0646219,-0.001631,-0.100298,1.011194,0.8
185,6.166667,0.43778585,0.84017649,-0.31342709,0.06488816,-0.001634,-0.10028,1.010885,0.8
186,6.2,0.43719466,0.84049527,-0.3133641,0.06504973,-0.001625,-0.100258,1.010766,0.8
187,6.233333,0.43621654,0.84099334,-0.31330583,0.06545828,-0.001623,-0.100245,1.010646,0.8
188,6.266667,0.43508204,0.84155822,-0.31325573,0.06598654,-0.001632,-0.100242,1.010432,0.8
189,6.3,0.43396871,0.84211825,-0.31319126,0.06647744,-0.001635,-0.100225,1.010149,0.8
190,6.333333,0.43285089,0.84269259,-0.31309805,0.06692479,-0.001639,-0.100211,1.009873,0.8
191,6.366667,0.43180281,0.84321814,-0.31302404,0.06741993,-0.001641,-0.100189,1.009598,0.8
192,6.4,0.43066927,0.84378169,-0.31295014,0.06796072,-0.001642,-0.100184,1.009575,0.8
193,6.433333,0.42938867,0.84443939,-0.31283598,0.06841886,-0.001649,-0.100212,1.009705,0.8
